id,section,category,topicEn,topicEs,difficulty,source,questionEn,questionEs,optionAEn,optionAEs,optionBEn,optionBEs,optionCEn,optionCEs,optionDEn,optionDEs,correctKey,explanationEn,explanationEs
Q3-0666,3,Lien Laws,Legal precision,la precisión legal,hard,Advanced lien law practice,"On a practice test covering legal precision in lien rights, which option should you choose?","En una prueba práctica sobre la precisión legal en los derechos de gravamen, ¿qué opción deberías elegir?",Only courts care about lien procedure; contractors do not need to.,Solo a los tribunales les importa el procedimiento del gravamen; los contratistas no necesitan hacerlo.,A legitimate debt automatically cures any procedural lien defect.,Una deuda legítima corrige automáticamente cualquier defecto procesal del gravamen.,Lien rights demand legal precision; small procedural mistakes can undermine an otherwise legitimate payment claim.,Los derechos de gravamen exigen precisión legal; pequeños errores procesales pueden debilitar un reclamo de pago que de otro modo sería legítimo.,"Because lien law is equitable, exact procedure never matters.","Como el derecho de gravamen es equitativo, el procedimiento exacto nunca importa.",C,Lien rights are powerful but technical. Precision is part of protecting the claim.,Los derechos de gravamen son poderosos pero técnicos. La precisión forma parte de proteger el reclamo.
Q3-0667,3,Lien Laws,Legal precision,la precisión legal,hard,Advanced lien law practice,Which statement would most likely be considered correct under standard principles of legal precision in lien rights?,¿Qué afirmación probablemente se consideraría correcta bajo principios estándar de la precisión legal en los derechos de gravamen?,"Because lien law is equitable, exact procedure never matters.","Como el derecho de gravamen es equitativo, el procedimiento exacto nunca importa.",A legitimate debt automatically cures any procedural lien defect.,Una deuda legítima corrige automáticamente cualquier defecto procesal del gravamen.,Only courts care about lien procedure; contractors do not need to.,Solo a los tribunales les importa el procedimiento del gravamen; los contratistas no necesitan hacerlo.,Lien rights demand legal precision; small procedural mistakes can undermine an otherwise legitimate payment claim.,Los derechos de gravamen exigen precisión legal; pequeños errores procesales pueden debilitar un reclamo de pago que de otro modo sería legítimo.,D,Lien rights are powerful but technical. Precision is part of protecting the claim.,Los derechos de gravamen son poderosos pero técnicos. La precisión forma parte de proteger el reclamo.
Q3-0668,3,Lien Laws,Legal precision,la precisión legal,hard,Advanced lien law practice,A firm wants to avoid mistakes related to legal precision in lien rights. Which statement is best?,Una empresa quiere evitar errores relacionados con la precisión legal en los derechos de gravamen. ¿Qué afirmación es mejor?,A legitimate debt automatically cures any procedural lien defect.,Una deuda legítima corrige automáticamente cualquier defecto procesal del gravamen.,"Because lien law is equitable, exact procedure never matters.","Como el derecho de gravamen es equitativo, el procedimiento exacto nunca importa.",Lien rights demand legal precision; small procedural mistakes can undermine an otherwise legitimate payment claim.,Los derechos de gravamen exigen precisión legal; pequeños errores procesales pueden debilitar un reclamo de pago que de otro modo sería legítimo.,Only courts care about lien procedure; contractors do not need to.,Solo a los tribunales les importa el procedimiento del gravamen; los contratistas no necesitan hacerlo.,C,Lien rights are powerful but technical. Precision is part of protecting the claim.,Los derechos de gravamen son poderosos pero técnicos. La precisión forma parte de proteger el reclamo.
Q2-0669,2,Estimating and Bidding,Waste factors,los factores de desperdicio,medium,Original practice math,An estimate includes 120 units of material and a 8% waste factor. How many units should be carried in the bid?,Una estimación incluye 120 unidades de material y un factor de desperdicio de 8%. ¿Cuántas unidades deben incluirse en la oferta?,124.80 units,124.80 unidades,130.43 units,130.43 unidades,128.00 units,128.00 unidades,129.60 units,129.60 unidades,D,Apply waste to the base quantity: 120 × (1 + 8/100) = 129.60 units.,Aplica el desperdicio a la cantidad base: 120 × (1 + 8/100) = 129.60 unidades.
Q2-0670,2,Estimating and Bidding,Waste factors,los factores de desperdicio,medium,Original practice math,An estimate includes 150 units of material and a 5% waste factor. How many units should be carried in the bid?,Una estimación incluye 150 unidades de material y un factor de desperdicio de 5%. ¿Cuántas unidades deben incluirse en la oferta?,157.50 units,157.50 unidades,155.00 units,155.00 unidades,157.89 units,157.89 unidades,153.75 units,153.75 unidades,A,Apply waste to the base quantity: 150 × (1 + 5/100) = 157.50 units.,Aplica el desperdicio a la cantidad base: 150 × (1 + 5/100) = 157.50 unidades.
Q2-0671,2,Estimating and Bidding,Waste factors,los factores de desperdicio,medium,Original practice math,An estimate includes 300 units of material and a 5% waste factor. How many units should be carried in the bid?,Una estimación incluye 300 unidades de material y un factor de desperdicio de 5%. ¿Cuántas unidades deben incluirse en la oferta?,315.79 units,315.79 unidades,307.50 units,307.50 unidades,315.00 units,315.00 unidades,305.00 units,305.00 unidades,C,Apply waste to the base quantity: 300 × (1 + 5/100) = 315.00 units.,Aplica el desperdicio a la cantidad base: 300 × (1 + 5/100) = 315.00 unidades.
Q2-0672,2,Estimating and Bidding,Waste factors,los factores de desperdicio,medium,Original practice math,An estimate includes 480 units of material and a 8% waste factor. How many units should be carried in the bid?,Una estimación incluye 480 unidades de material y un factor de desperdicio de 8%. ¿Cuántas unidades deben incluirse en la oferta?,499.20 units,499.20 unidades,521.74 units,521.74 unidades,518.40 units,518.40 unidades,488.00 units,488.00 unidades,C,Apply waste to the base quantity: 480 × (1 + 8/100) = 518.40 units.,Aplica el desperdicio a la cantidad base: 480 × (1 + 8/100) = 518.40 unidades.
Q2-0673,2,Estimating and Bidding,Waste factors,los factores de desperdicio,medium,Original practice math,An estimate includes 350 units of material and a 5% waste factor. How many units should be carried in the bid?,Una estimación incluye 350 unidades de material y un factor de desperdicio de 5%. ¿Cuántas unidades deben incluirse en la oferta?,355.00 units,355.00 unidades,368.42 units,368.42 unidades,367.50 units,367.50 unidades,358.75 units,358.75 unidades,C,Apply waste to the base quantity: 350 × (1 + 5/100) = 367.50 units.,Aplica el desperdicio a la cantidad base: 350 × (1 + 5/100) = 367.50 unidades.
Q2-0674,2,Estimating and Bidding,Waste factors,los factores de desperdicio,medium,Original practice math,An estimate includes 300 units of material and a 15% waste factor. How many units should be carried in the bid?,Una estimación incluye 300 unidades de material y un factor de desperdicio de 15%. ¿Cuántas unidades deben incluirse en la oferta?,315.00 units,315.00 unidades,352.94 units,352.94 unidades,345.00 units,345.00 unidades,322.50 units,322.50 unidades,C,Apply waste to the base quantity: 300 × (1 + 15/100) = 345.00 units.,Aplica el desperdicio a la cantidad base: 300 × (1 + 15/100) = 345.00 unidades.
Q2-0675,2,Estimating and Bidding,Waste factors,los factores de desperdicio,medium,Original practice math,An estimate includes 150 units of material and a 15% waste factor. How many units should be carried in the bid?,Una estimación incluye 150 unidades de material y un factor de desperdicio de 15%. ¿Cuántas unidades deben incluirse en la oferta?,161.25 units,161.25 unidades,176.47 units,176.47 unidades,172.50 units,172.50 unidades,165.00 units,165.00 unidades,C,Apply waste to the base quantity: 150 × (1 + 15/100) = 172.50 units.,Aplica el desperdicio a la cantidad base: 150 × (1 + 15/100) = 172.50 unidades.
Q2-0676,2,Estimating and Bidding,Waste factors,los factores de desperdicio,medium,Original practice math,An estimate includes 260 units of material and a 10% waste factor. How many units should be carried in the bid?,Una estimación incluye 260 unidades de material y un factor de desperdicio de 10%. ¿Cuántas unidades deben incluirse en la oferta?,286.00 units,286.00 unidades,288.89 units,288.89 unidades,270.00 units,270.00 unidades,273.00 units,273.00 unidades,A,Apply waste to the base quantity: 260 × (1 + 10/100) = 286.00 units.,Aplica el desperdicio a la cantidad base: 260 × (1 + 10/100) = 286.00 unidades.
Q2-0677,2,Estimating and Bidding,Waste factors,los factores de desperdicio,medium,Original practice math,An estimate includes 220 units of material and a 12% waste factor. How many units should be carried in the bid?,Una estimación incluye 220 unidades de material y un factor de desperdicio de 12%. ¿Cuántas unidades deben incluirse en la oferta?,233.20 units,233.20 unidades,232.00 units,232.00 unidades,246.40 units,246.40 unidades,250.00 units,250.00 unidades,C,Apply waste to the base quantity: 220 × (1 + 12/100) = 246.40 units.,Aplica el desperdicio a la cantidad base: 220 × (1 + 12/100) = 246.40 unidades.
Q2-0678,2,Estimating and Bidding,Waste factors,los factores de desperdicio,medium,Original practice math,An estimate includes 480 units of material and a 10% waste factor. How many units should be carried in the bid?,Una estimación incluye 480 unidades de material y un factor de desperdicio de 10%. ¿Cuántas unidades deben incluirse en la oferta?,528.00 units,528.00 unidades,490.00 units,490.00 unidades,533.33 units,533.33 unidades,504.00 units,504.00 unidades,A,Apply waste to the base quantity: 480 × (1 + 10/100) = 528.00 units.,Aplica el desperdicio a la cantidad base: 480 × (1 + 10/100) = 528.00 unidades.
Q2-0679,2,Estimating and Bidding,Waste factors,los factores de desperdicio,medium,Original practice math,An estimate includes 300 units of material and a 12% waste factor. How many units should be carried in the bid?,Una estimación incluye 300 unidades de material y un factor de desperdicio de 12%. ¿Cuántas unidades deben incluirse en la oferta?,312.00 units,312.00 unidades,318.00 units,318.00 unidades,340.91 units,340.91 unidades,336.00 units,336.00 unidades,D,Apply waste to the base quantity: 300 × (1 + 12/100) = 336.00 units.,Aplica el desperdicio a la cantidad base: 300 × (1 + 12/100) = 336.00 unidades.
Q2-0680,2,Estimating and Bidding,Waste factors,los factores de desperdicio,medium,Original practice math,An estimate includes 150 units of material and a 10% waste factor. How many units should be carried in the bid?,Una estimación incluye 150 unidades de material y un factor de desperdicio de 10%. ¿Cuántas unidades deben incluirse en la oferta?,157.50 units,157.50 unidades,160.00 units,160.00 unidades,165.00 units,165.00 unidades,166.67 units,166.67 unidades,C,Apply waste to the base quantity: 150 × (1 + 10/100) = 165.00 units.,Aplica el desperdicio a la cantidad base: 150 × (1 + 10/100) = 165.00 unidades.
Q2-0681,2,Estimating and Bidding,Waste factors,los factores de desperdicio,medium,Original practice math,An estimate includes 350 units of material and a 12% waste factor. How many units should be carried in the bid?,Una estimación incluye 350 unidades de material y un factor de desperdicio de 12%. ¿Cuántas unidades deben incluirse en la oferta?,362.00 units,362.00 unidades,371.00 units,371.00 unidades,392.00 units,392.00 unidades,397.73 units,397.73 unidades,C,Apply waste to the base quantity: 350 × (1 + 12/100) = 392.00 units.,Aplica el desperdicio a la cantidad base: 350 × (1 + 12/100) = 392.00 unidades.
Q2-0682,2,Estimating and Bidding,Waste factors,los factores de desperdicio,medium,Original practice math,An estimate includes 220 units of material and a 10% waste factor. How many units should be carried in the bid?,Una estimación incluye 220 unidades de material y un factor de desperdicio de 10%. ¿Cuántas unidades deben incluirse en la oferta?,231.00 units,231.00 unidades,230.00 units,230.00 unidades,244.44 units,244.44 unidades,242.00 units,242.00 unidades,D,Apply waste to the base quantity: 220 × (1 + 10/100) = 242.00 units.,Aplica el desperdicio a la cantidad base: 220 × (1 + 10/100) = 242.00 unidades.
Q2-0683,2,Estimating and Bidding,Waste factors,los factores de desperdicio,medium,Original practice math,An estimate includes 420 units of material and a 15% waste factor. How many units should be carried in the bid?,Una estimación incluye 420 unidades de material y un factor de desperdicio de 15%. ¿Cuántas unidades deben incluirse en la oferta?,483.00 units,483.00 unidades,451.50 units,451.50 unidades,494.12 units,494.12 unidades,435.00 units,435.00 unidades,A,Apply waste to the base quantity: 420 × (1 + 15/100) = 483.00 units.,Aplica el desperdicio a la cantidad base: 420 × (1 + 15/100) = 483.00 unidades.
Q2-0684,2,Estimating and Bidding,Waste factors,los factores de desperdicio,medium,Original practice math,An estimate includes 180 units of material and a 7% waste factor. How many units should be carried in the bid?,Una estimación incluye 180 unidades de material y un factor de desperdicio de 7%. ¿Cuántas unidades deben incluirse en la oferta?,192.60 units,192.60 unidades,193.55 units,193.55 unidades,187.00 units,187.00 unidades,186.30 units,186.30 unidades,A,Apply waste to the base quantity: 180 × (1 + 7/100) = 192.60 units.,Aplica el desperdicio a la cantidad base: 180 × (1 + 7/100) = 192.60 unidades.
Q2-0685,2,Estimating and Bidding,Waste factors,los factores de desperdicio,medium,Original practice math,An estimate includes 120 units of material and a 5% waste factor. How many units should be carried in the bid?,Una estimación incluye 120 unidades de material y un factor de desperdicio de 5%. ¿Cuántas unidades deben incluirse en la oferta?,126.32 units,126.32 unidades,126.00 units,126.00 unidades,123.00 units,123.00 unidades,125.00 units,125.00 unidades,B,Apply waste to the base quantity: 120 × (1 + 5/100) = 126.00 units.,Aplica el desperdicio a la cantidad base: 120 × (1 + 5/100) = 126.00 unidades.
Q2-0686,2,Estimating and Bidding,Waste factors,los factores de desperdicio,medium,Original practice math,An estimate includes 350 units of material and a 15% waste factor. How many units should be carried in the bid?,Una estimación incluye 350 unidades de material y un factor de desperdicio de 15%. ¿Cuántas unidades deben incluirse en la oferta?,365.00 units,365.00 unidades,411.76 units,411.76 unidades,402.50 units,402.50 unidades,376.25 units,376.25 unidades,C,Apply waste to the base quantity: 350 × (1 + 15/100) = 402.50 units.,Aplica el desperdicio a la cantidad base: 350 × (1 + 15/100) = 402.50 unidades.
Q2-0687,2,Estimating and Bidding,Waste factors,los factores de desperdicio,medium,Original practice math,An estimate includes 150 units of material and a 12% waste factor. How many units should be carried in the bid?,Una estimación incluye 150 unidades de material y un factor de desperdicio de 12%. ¿Cuántas unidades deben incluirse en la oferta?,162.00 units,162.00 unidades,168.00 units,168.00 unidades,159.00 units,159.00 unidades,170.45 units,170.45 unidades,B,Apply waste to the base quantity: 150 × (1 + 12/100) = 168.00 units.,Aplica el desperdicio a la cantidad base: 150 × (1 + 12/100) = 168.00 unidades.
Q2-0688,2,Estimating and Bidding,Labor costing,el costo de mano de obra,medium,Original practice math,A task is estimated at 52 labor hours at $48.00/hour. What is the direct labor cost?,Una tarea se estima en 52 horas de mano de obra a US$ 48.00/hora. ¿Cuál es el costo directo de mano de obra?,"$2,745.60","US$ 2,745.60","$2,112.00","US$ 2,112.00","$2,756.00","US$ 2,756.00","$2,496.00","US$ 2,496.00",D,"Direct labor cost = hours × hourly rate = 52 × $48.00 = $2,496.00.","Costo directo de mano de obra = horas × tarifa por hora = 52 × US$ 48.00 = US$ 2,496.00."
Q2-0689,2,Estimating and Bidding,Labor costing,el costo de mano de obra,medium,Original practice math,A task is estimated at 128 labor hours at $28.00/hour. What is the direct labor cost?,Una tarea se estima en 128 horas de mano de obra a US$ 28.00/hora. ¿Cuál es el costo directo de mano de obra?,"$3,584.00","US$ 3,584.00","$3,942.40","US$ 3,942.40","$4,224.00","US$ 4,224.00","$3,360.00","US$ 3,360.00",A,"Direct labor cost = hours × hourly rate = 128 × $28.00 = $3,584.00.","Costo directo de mano de obra = horas × tarifa por hora = 128 × US$ 28.00 = US$ 3,584.00."
Q2-0690,2,Estimating and Bidding,Labor costing,el costo de mano de obra,medium,Original practice math,A task is estimated at 40 labor hours at $35.00/hour. What is the direct labor cost?,Una tarea se estima en 40 horas de mano de obra a US$ 35.00/hora. ¿Cuál es el costo directo de mano de obra?,"$1,600.00","US$ 1,600.00","$1,120.00","US$ 1,120.00","$1,400.00","US$ 1,400.00","$1,540.00","US$ 1,540.00",C,"Direct labor cost = hours × hourly rate = 40 × $35.00 = $1,400.00.","Costo directo de mano de obra = horas × tarifa por hora = 40 × US$ 35.00 = US$ 1,400.00."
Q2-0691,2,Estimating and Bidding,Labor costing,el costo de mano de obra,medium,Original practice math,A task is estimated at 96 labor hours at $38.00/hour. What is the direct labor cost?,Una tarea se estima en 96 horas de mano de obra a US$ 38.00/hora. ¿Cuál es el costo directo de mano de obra?,"$4,128.00","US$ 4,128.00","$4,012.80","US$ 4,012.80","$3,344.00","US$ 3,344.00","$3,648.00","US$ 3,648.00",D,"Direct labor cost = hours × hourly rate = 96 × $38.00 = $3,648.00.","Costo directo de mano de obra = horas × tarifa por hora = 96 × US$ 38.00 = US$ 3,648.00."
Q2-0692,2,Estimating and Bidding,Labor costing,el costo de mano de obra,medium,Original practice math,A task is estimated at 110 labor hours at $42.00/hour. What is the direct labor cost?,Una tarea se estima en 110 horas de mano de obra a US$ 42.00/hora. ¿Cuál es el costo directo de mano de obra?,"$4,620.00","US$ 4,620.00","$5,082.00","US$ 5,082.00","$4,284.00","US$ 4,284.00","$5,170.00","US$ 5,170.00",A,"Direct labor cost = hours × hourly rate = 110 × $42.00 = $4,620.00.","Costo directo de mano de obra = horas × tarifa por hora = 110 × US$ 42.00 = US$ 4,620.00."
Q2-0693,2,Estimating and Bidding,Labor costing,el costo de mano de obra,medium,Original practice math,A task is estimated at 110 labor hours at $45.00/hour. What is the direct labor cost?,Una tarea se estima en 110 horas de mano de obra a US$ 45.00/hora. ¿Cuál es el costo directo de mano de obra?,"$4,950.00","US$ 4,950.00","$5,445.00","US$ 5,445.00","$4,590.00","US$ 4,590.00","$5,500.00","US$ 5,500.00",A,"Direct labor cost = hours × hourly rate = 110 × $45.00 = $4,950.00.","Costo directo de mano de obra = horas × tarifa por hora = 110 × US$ 45.00 = US$ 4,950.00."
Q2-0694,2,Estimating and Bidding,Labor costing,el costo de mano de obra,medium,Original practice math,A task is estimated at 52 labor hours at $35.00/hour. What is the direct labor cost?,Una tarea se estima en 52 horas de mano de obra a US$ 35.00/hora. ¿Cuál es el costo directo de mano de obra?,"$1,540.00","US$ 1,540.00","$1,820.00","US$ 1,820.00","$2,080.00","US$ 2,080.00","$2,002.00","US$ 2,002.00",B,"Direct labor cost = hours × hourly rate = 52 × $35.00 = $1,820.00.","Costo directo de mano de obra = horas × tarifa por hora = 52 × US$ 35.00 = US$ 1,820.00."
Q2-0695,2,Estimating and Bidding,Labor costing,el costo de mano de obra,medium,Original practice math,A task is estimated at 64 labor hours at $52.00/hour. What is the direct labor cost?,Una tarea se estima en 64 horas de mano de obra a US$ 52.00/hora. ¿Cuál es el costo directo de mano de obra?,"$3,660.80","US$ 3,660.80","$2,912.00","US$ 2,912.00","$3,648.00","US$ 3,648.00","$3,328.00","US$ 3,328.00",D,"Direct labor cost = hours × hourly rate = 64 × $52.00 = $3,328.00.","Costo directo de mano de obra = horas × tarifa por hora = 64 × US$ 52.00 = US$ 3,328.00."
Q2-0696,2,Estimating and Bidding,Labor costing,el costo de mano de obra,medium,Original practice math,A task is estimated at 128 labor hours at $42.00/hour. What is the direct labor cost?,Una tarea se estima en 128 horas de mano de obra a US$ 42.00/hora. ¿Cuál es el costo directo de mano de obra?,"$6,016.00","US$ 6,016.00","$5,040.00","US$ 5,040.00","$5,376.00","US$ 5,376.00","$5,913.60","US$ 5,913.60",C,"Direct labor cost = hours × hourly rate = 128 × $42.00 = $5,376.00.","Costo directo de mano de obra = horas × tarifa por hora = 128 × US$ 42.00 = US$ 5,376.00."
Q2-0697,2,Estimating and Bidding,Labor costing,el costo de mano de obra,medium,Original practice math,A task is estimated at 96 labor hours at $35.00/hour. What is the direct labor cost?,Una tarea se estima en 96 horas de mano de obra a US$ 35.00/hora. ¿Cuál es el costo directo de mano de obra?,"$3,840.00","US$ 3,840.00","$3,360.00","US$ 3,360.00","$3,696.00","US$ 3,696.00","$3,080.00","US$ 3,080.00",B,"Direct labor cost = hours × hourly rate = 96 × $35.00 = $3,360.00.","Costo directo de mano de obra = horas × tarifa por hora = 96 × US$ 35.00 = US$ 3,360.00."
Q2-0698,2,Estimating and Bidding,Labor costing,el costo de mano de obra,medium,Original practice math,A task is estimated at 72 labor hours at $38.00/hour. What is the direct labor cost?,Una tarea se estima en 72 horas de mano de obra a US$ 38.00/hora. ¿Cuál es el costo directo de mano de obra?,"$2,736.00","US$ 2,736.00","$3,009.60","US$ 3,009.60","$3,096.00","US$ 3,096.00","$2,432.00","US$ 2,432.00",A,"Direct labor cost = hours × hourly rate = 72 × $38.00 = $2,736.00.","Costo directo de mano de obra = horas × tarifa por hora = 72 × US$ 38.00 = US$ 2,736.00."
Q2-0699,2,Estimating and Bidding,Labor costing,el costo de mano de obra,medium,Original practice math,A task is estimated at 40 labor hours at $32.00/hour. What is the direct labor cost?,Una tarea se estima en 40 horas de mano de obra a US$ 32.00/hora. ¿Cuál es el costo directo de mano de obra?,"$1,408.00","US$ 1,408.00","$1,280.00","US$ 1,280.00","$1,024.00","US$ 1,024.00","$1,480.00","US$ 1,480.00",B,"Direct labor cost = hours × hourly rate = 40 × $32.00 = $1,280.00.","Costo directo de mano de obra = horas × tarifa por hora = 40 × US$ 32.00 = US$ 1,280.00."
Q2-0700,2,Estimating and Bidding,Labor costing,el costo de mano de obra,medium,Original practice math,A task is estimated at 40 labor hours at $38.00/hour. What is the direct labor cost?,Una tarea se estima en 40 horas de mano de obra a US$ 38.00/hora. ¿Cuál es el costo directo de mano de obra?,"$1,720.00","US$ 1,720.00","$1,520.00","US$ 1,520.00","$1,672.00","US$ 1,672.00","$1,216.00","US$ 1,216.00",B,"Direct labor cost = hours × hourly rate = 40 × $38.00 = $1,520.00.","Costo directo de mano de obra = horas × tarifa por hora = 40 × US$ 38.00 = US$ 1,520.00."
Q2-0701,2,Estimating and Bidding,Labor costing,el costo de mano de obra,medium,Original practice math,A task is estimated at 52 labor hours at $45.00/hour. What is the direct labor cost?,Una tarea se estima en 52 horas de mano de obra a US$ 45.00/hora. ¿Cuál es el costo directo de mano de obra?,"$1,980.00","US$ 1,980.00","$2,574.00","US$ 2,574.00","$2,600.00","US$ 2,600.00","$2,340.00","US$ 2,340.00",D,"Direct labor cost = hours × hourly rate = 52 × $45.00 = $2,340.00.","Costo directo de mano de obra = horas × tarifa por hora = 52 × US$ 45.00 = US$ 2,340.00."
Q2-0702,2,Estimating and Bidding,Labor costing,el costo de mano de obra,medium,Original practice math,A task is estimated at 40 labor hours at $42.00/hour. What is the direct labor cost?,Una tarea se estima en 40 horas de mano de obra a US$ 42.00/hora. ¿Cuál es el costo directo de mano de obra?,"$1,680.00","US$ 1,680.00","$1,344.00","US$ 1,344.00","$1,880.00","US$ 1,880.00","$1,848.00","US$ 1,848.00",A,"Direct labor cost = hours × hourly rate = 40 × $42.00 = $1,680.00.","Costo directo de mano de obra = horas × tarifa por hora = 40 × US$ 42.00 = US$ 1,680.00."
Q2-0703,2,Estimating and Bidding,Labor costing,el costo de mano de obra,medium,Original practice math,A task is estimated at 72 labor hours at $35.00/hour. What is the direct labor cost?,Una tarea se estima en 72 horas de mano de obra a US$ 35.00/hora. ¿Cuál es el costo directo de mano de obra?,"$2,772.00","US$ 2,772.00","$2,880.00","US$ 2,880.00","$2,240.00","US$ 2,240.00","$2,520.00","US$ 2,520.00",D,"Direct labor cost = hours × hourly rate = 72 × $35.00 = $2,520.00.","Costo directo de mano de obra = horas × tarifa por hora = 72 × US$ 35.00 = US$ 2,520.00."
Q2-0704,2,Estimating and Bidding,Labor costing,el costo de mano de obra,medium,Original practice math,A task is estimated at 96 labor hours at $32.00/hour. What is the direct labor cost?,Una tarea se estima en 96 horas de mano de obra a US$ 32.00/hora. ¿Cuál es el costo directo de mano de obra?,"$3,379.20","US$ 3,379.20","$2,816.00","US$ 2,816.00","$3,552.00","US$ 3,552.00","$3,072.00","US$ 3,072.00",D,"Direct labor cost = hours × hourly rate = 96 × $32.00 = $3,072.00.","Costo directo de mano de obra = horas × tarifa por hora = 96 × US$ 32.00 = US$ 3,072.00."
Q2-0705,2,Estimating and Bidding,Labor costing,el costo de mano de obra,medium,Original practice math,A task is estimated at 96 labor hours at $48.00/hour. What is the direct labor cost?,Una tarea se estima en 96 horas de mano de obra a US$ 48.00/hora. ¿Cuál es el costo directo de mano de obra?,"$5,068.80","US$ 5,068.80","$4,608.00","US$ 4,608.00","$5,088.00","US$ 5,088.00","$4,224.00","US$ 4,224.00",B,"Direct labor cost = hours × hourly rate = 96 × $48.00 = $4,608.00.","Costo directo de mano de obra = horas × tarifa por hora = 96 × US$ 48.00 = US$ 4,608.00."
Q2-0706,2,Estimating and Bidding,Labor costing,el costo de mano de obra,medium,Original practice math,A task is estimated at 128 labor hours at $45.00/hour. What is the direct labor cost?,Una tarea se estima en 128 horas de mano de obra a US$ 45.00/hora. ¿Cuál es el costo directo de mano de obra?,"$5,400.00","US$ 5,400.00","$6,336.00","US$ 6,336.00","$5,760.00","US$ 5,760.00","$6,400.00","US$ 6,400.00",C,"Direct labor cost = hours × hourly rate = 128 × $45.00 = $5,760.00.","Costo directo de mano de obra = horas × tarifa por hora = 128 × US$ 45.00 = US$ 5,760.00."
Q2-0707,2,Estimating and Bidding,Labor costing,el costo de mano de obra,medium,Original practice math,A task is estimated at 40 labor hours at $48.00/hour. What is the direct labor cost?,Una tarea se estima en 40 horas de mano de obra a US$ 48.00/hora. ¿Cuál es el costo directo de mano de obra?,"$1,920.00","US$ 1,920.00","$2,120.00","US$ 2,120.00","$1,536.00","US$ 1,536.00","$2,112.00","US$ 2,112.00",A,"Direct labor cost = hours × hourly rate = 40 × $48.00 = $1,920.00.","Costo directo de mano de obra = horas × tarifa por hora = 40 × US$ 48.00 = US$ 1,920.00."
Q2-0708,2,Estimating and Bidding,Labor costing,el costo de mano de obra,medium,Original practice math,A task is estimated at 64 labor hours at $48.00/hour. What is the direct labor cost?,Una tarea se estima en 64 horas de mano de obra a US$ 48.00/hora. ¿Cuál es el costo directo de mano de obra?,"$3,379.20","US$ 3,379.20","$3,392.00","US$ 3,392.00","$3,072.00","US$ 3,072.00","$2,688.00","US$ 2,688.00",C,"Direct labor cost = hours × hourly rate = 64 × $48.00 = $3,072.00.","Costo directo de mano de obra = horas × tarifa por hora = 64 × US$ 48.00 = US$ 3,072.00."
Q2-0709,2,Estimating and Bidding,Labor costing,el costo de mano de obra,medium,Original practice math,A task is estimated at 52 labor hours at $42.00/hour. What is the direct labor cost?,Una tarea se estima en 52 horas de mano de obra a US$ 42.00/hora. ¿Cuál es el costo directo de mano de obra?,"$2,402.40","US$ 2,402.40","$2,444.00","US$ 2,444.00","$2,184.00","US$ 2,184.00","$1,848.00","US$ 1,848.00",C,"Direct labor cost = hours × hourly rate = 52 × $42.00 = $2,184.00.","Costo directo de mano de obra = horas × tarifa por hora = 52 × US$ 42.00 = US$ 2,184.00."
Q2-0710,2,Financial Management,Markup pricing,la fijación de precios con markup,medium,Original practice math,"A contractor's estimated cost is $12,000.00 and the desired markup is 20% on cost. What bid amount should be used before tax?","El costo estimado del contratista es US$ 12,000.00 y el markup deseado es 20% sobre costo. ¿Qué monto de oferta debe usarse antes de impuestos?","$12,000.00","US$ 12,000.00","$14,400.00","US$ 14,400.00","$2,400.00","US$ 2,400.00","$13,200.00","US$ 13,200.00",B,"Bid = cost × (1 + markup) = $12,000.00 × (1 + 20/100) = $14,400.00.","Oferta = costo × (1 + markup) = US$ 12,000.00 × (1 + 20/100) = US$ 14,400.00."
Q2-0711,2,Financial Management,Markup pricing,la fijación de precios con markup,medium,Original practice math,"A contractor's estimated cost is $22,500.00 and the desired markup is 20% on cost. What bid amount should be used before tax?","El costo estimado del contratista es US$ 22,500.00 y el markup deseado es 20% sobre costo. ¿Qué monto de oferta debe usarse antes de impuestos?","$24,750.00","US$ 24,750.00","$4,500.00","US$ 4,500.00","$27,000.00","US$ 27,000.00","$22,500.00","US$ 22,500.00",C,"Bid = cost × (1 + markup) = $22,500.00 × (1 + 20/100) = $27,000.00.","Oferta = costo × (1 + markup) = US$ 22,500.00 × (1 + 20/100) = US$ 27,000.00."
Q2-0712,2,Financial Management,Markup pricing,la fijación de precios con markup,medium,Original practice math,"A contractor's estimated cost is $18,000.00 and the desired markup is 18% on cost. What bid amount should be used before tax?","El costo estimado del contratista es US$ 18,000.00 y el markup deseado es 18% sobre costo. ¿Qué monto de oferta debe usarse antes de impuestos?","$19,620.00","US$ 19,620.00","$3,240.00","US$ 3,240.00","$21,240.00","US$ 21,240.00","$18,000.00","US$ 18,000.00",C,"Bid = cost × (1 + markup) = $18,000.00 × (1 + 18/100) = $21,240.00.","Oferta = costo × (1 + markup) = US$ 18,000.00 × (1 + 18/100) = US$ 21,240.00."
